id,description,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,accommodates,bedrooms,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
7902268,"This clean, quiet and comfy queen bedroom with an included breakfast is just minutes walking distance from the south end of Lake Washington. Also, super convenient to the airport as well as one easy bus trip into the city center. Your room is on the main floor, through the living room, first door on the the right within the hallway adjacent to the kitchen. It is furnished with a queen bed, small fan and closet space with hangers. The bathroom is located at the end of that same hallway adjacent to the kitchen. The towels are either in the closet to the left of the bathroom door or within the drawers in the bathroom itself.  There are 4 BNB rooms plus myself that share the bathroom. Please keep that in mind. Make sure that everyone gets a chance to use the restroom in the morning before you shower if possible. Also, turn on the window fan during and or after your shower to cut down on moisture buildup. Guests have access to kitchen, living and dining rooms, laundry, bathrooms, etc. Basic",26967583,2015-01-30,within an hour,98.0,False,False,Rainier Valley,House,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",37.0,274.0,900.0,500.0,10.0,1,12,2015-08-28,2015-12-01,98.0,10.0,10.0,9.0,10.0,9.0,10.0,True,strict,2.77
4559222,"    Your comfortable room has a queen size bed and a separate cozy reading/study nook. Outside your bedroom door is a sitting area and bath.  Great location near airport with ample street parking and easy access to public transportation.    Our craftsman house is located on a dead-end street in a quiet residential neighborhood near Lake Washington.  Park your car in front of the house, or take the bus at the end of the street or Light Rail train to downtown Seattle. We have a great neighborhood cafe and many interesting restaurants and nightlife in nearby Columbia City neighborhood. You will have lots of privacy and quiet in the upstairs of the house, with bath and sitting area.  You are welcome to use the kitchen or relax on the deck on warm days. If you have a car, you can park it in front of the house.  We will arrange to meet with you and give you lots of information on places to go and how to get there.  If we are out of town, we'll arrange to have someone else be your ""host"" to m",12516018,2014-02-23,within a day,67.0,False,True,Rainier Valley,House,Private room,2,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",60.0,420.0,1825.0,0.0,20.0,3,14,2014-12-25,2015-10-12,92.0,9.0,9.0,9.0,10.0,10.0,10.0,False,moderate,1.12
7902330,"This clean, quiet and cozy queen bedroom with an included breakfast is just minutes walking distance to the south end of Lake Washington. Also, super convenient to the airport as well as one easy bus trip into the city center. Your room is up the stairs, 1st door on the right. It is furnished with a queen bed, small fan and closet space with hangers. The bathroom is located on the main floor, at the end of the hallway adjacent to the kitchen. The towels are either in the closet to the left of the bathroom door or within the drawers in the bathroom itself.  There are 4 BNB rooms plus myself that share the bathroom. Please keep that in mind. Make sure that everyone gets a chance to use the restroom in the morning before you shower if possible. Also, turn on the window fan during and or after your shower to cut down on moisture buildup. Guests have access to kitchen, living and dining rooms, laundry, bathrooms, etc. Basically the entire home. Please refrain from buying and storing multipl",26967583,2015-01-30,within an hour,98.0,False,False,Rainier Valley,House,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",39.0,214.0,798.0,500.0,10.0,1,23,2015-08-24,2015-12-16,97.0,10.0,10.0,10.0,10.0,9.0,10.0,True,strict,5.15
6249164,"Comfy room w. 6'6"" x 3' bed, adjacent bathroom on main floor 1954 bungalow in green belt. Groceries, coffee-shop, library + pool nearby, restaurants + entertainment in hood + Columbia City. Easy access I-5, east side + Seatac airport. European charm in an American 1950's bungalow filled with art & lit + eclectic music. Located between Seatac and Seattle, close to Lake Washington and Kubota Gardens, you have easy access to the city by bus, Light-Rail, and by car via Interstate, or peaceful surface roads. Bedroom, bathroom, welcome to use the peaceful back-yard with shaded sitting areas and front yard for evening shade. We have another listing, ""Comfi Bed With View of Pine Tree in Seattle"", let us know if you want both rooms, we'll give you a quote. I'm an artist & writer and work from home. My husband and or I will be around to welcome you and answer questions about greater Seattle. We're fond of Seattle and have traveled extensively in Washington State and are happy to share what we kn",780837,2011-07-05,within a few hours,100.0,True,True,Rainier Valley,House,Private room,1,1,"{""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Safety Card"",Essentials,Shampoo}",42.0,294.0,1277.5,0.0,10.0,2,18,2015-06-08,2015-11-05,99.0,10.0,10.0,10.0,10.0,8.0,10.0,False,moderate,2.56
2027236,"Our beautiful home is convienent to the city but feels like the country. Newly remodeled room, loft ceiling, can be completely private or open to the dining room. Private entrance and shower. Bus access to light rail and easy walk to Kubota Gardens. You will have a private room on the Main floor of our beautiful 100+ year-old house with a separate back entrance directly into your room, private shower and deck. Sit on the back deck for some privacy or the front deck for a view of the lake. Room has Queen bed, Microwave and Mini-Fridge. Propane BBQ available for that fish you bought at the market. Other amenities: * chaise lounge chair * dresser * towels * bed linens * hair dryer  * Coffee * Shampoo and Conditioner and Soap * Netflix available if you have a device to play it.  * Alarm clock with universal phone charger. IMPORTANT: If you are wondering about commute times, please research and keep in mind that Light Rail is usually easiest and fastest public transit option and the 106 bus",8798441,2013-09-12,within a day,75.0,False,True,Rainier Valley,House,Private room,2,1,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",60.0,357.0,1260.0,0.0,15.0,1,144,2013-12-28,2015-12-01,93.0,9.0,10.0,10.0,9.0,9.0,10.0,False,strict,5.85
3673011,"Our cozy bedroom has it's own entrance & bathroom with shower. We're in the heart of Columbia City & close to great coffee, bars, restaurants, a farmer's market, a lake, & more! We're very near the Light Rail, with easy downtown or airport access. Cozy private bedroom in a modern three story townhome in the heart of the Columbia City neighborhood. The bedroom fits two people (full size bed) and has it's own attached bathroom. Just outside is our small garden with fresh herbs and a BBQ-  it gets lots of afternoon sun and is a great spot for morning coffee or an evening cocktail. The second floor has a shared kitchen and dining area as well as a comfortable and spacious living room (with WiFi and basic TV). Guests have access to downstairs private bedroom and bath, outside patio and garden, and the kitchen and living room on the main floor. The top floor of our home is kept as our private living space. We are two busy and active individuals. When we aren't working we are usually found ou",1859394,2012-03-04,within a day,100.0,True,True,Rainier Valley,House,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,425.0,1600.0,95.0,5.0,2,55,2014-07-27,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,3.13
6577295,"-Close to light rail station (5mins walk): easy access to downtown and airport  -Private bedroom w/ own bathroom -New house & very clean room -Quite & walkable neighborhood -Free street parking in front of house -Self checkin available (it's fine if you arrive late at night) -Within car2go zone Please see pictures. ***Please COMPLETE YOUR OFFLINE ID VERIFICATION through Airbnb prior to your arrival. This gives us some peace of mind opening up our nest.  For verification, you just need to upload a picture of an official ID and answer a few questions. If you need instruction, see the link below.  It would be helpful to set it up anyway as most of the host look for verified guests. Also, after your stay with us, we will make sure we write a review for you and that will help with future booking. https://www.airbnb.com/support/article/450 The private bedroom with its own private bathroom. Columbia city light rail station is the closest light rail station (~7mins walk) We are young couple an",19262538,2014-08-01,within an hour,100.0,False,True,Rainier Valley,Townhouse,Private room,2,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",69.0,483.0,2098.75,0.0,10.0,1,75,2015-05-31,2015-12-26,95.0,10.0,10.0,10.0,10.0,9.0,9.0,True,flexible,10.27
4384000,"Our beautiful comfortable Craftsman home is within walking distance of Lake Washington and offers  great views of Elliot Bay and the sunset.  Easy access to transportation, Capitol Hill and charming Mount Baker district.  Beautiful dog friendly family home with great views. wlak to Lake Washington or Seward Park. Easy access to downtown via car or light rail.  House includes: -1 master bedroom with king bed equipped with memory foam mattress and a beautiful private bathroom with claw foot tub and large shower.   -1 guest bedroom in basement with two twin beds and full bathroom. -Main floor includes guest bath, a state of the art kitchen with counter and dining room table seating, large screen cable tv  -Also includes front and back porch, small yard with gas grill and plenty of on-street parking.   Email preferred.  Mount Baker is a neighborhood in southeast Seattle. The neighborhood's name comes from the view of Mount Baker in Whatcom County, that is seen by looking north over Lake Wa",22759920,2014-10-20,within a few hours,100.0,False,True,Rainier Valley,House,Entire home/apt,5,2,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",300.0,2100.0,9125.0,0.0,150.0,3,1,2015-12-29,2015-12-29,80.0,8.0,8.0,10.0,8.0,10.0,8.0,False,flexible,1.0
3147706,"1BR, 1BA suite with living room, conveniently located in the Columbia City neighborhood.  Light rail station (access to downtown and airport), library, movie theater, and sweet business district all within 10 min walk. Shared kitchen w/ great family! Guests will enjoy privacy and space to spread out in our daylight basement suite.  One or 2 people can comfortably stay in the bedroom and living room, and we have an inflatable twin mattress that can accommodate a 3rd person. We also have a travel crib for babies or toddlers that can be set up in the bedroom or living room. Guests will have a private entrance that leads to a private living room, bedroom, and bathroom.  Kitchen is shared, and is accessible through a stairway inside the house.  Our bedroom, bathroom, upstairs living room, and nursery are off limits, as well as the storage area which is screened off downstairs. Since this is our home, we would welcome meals and other daily interaction with guests, but would like to leave it ",15980816,2014-05-25,within an hour,100.0,False,True,Rainier Valley,House,Private room,3,1,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,400.0,1400.0,0.0,10.0,1,47,2014-06-02,2015-12-10,95.0,10.0,10.0,10.0,10.0,9.0,10.0,False,flexible,2.42
1900698,"This great neighborhood may not be the most bustling, but it's a short bus or uber ride away from downtown!  There is tons of information on my page detailing exactly what to expect. Read on through! I am in the initial stages of renovating/painting/buying new furniture, so it looks a little bare, I know! Also, the carpet in the room is a little spotty, but I'm about to have it cleaned in the fall.  This is a small bedroom on the third floor of my house. There are two flights of stairs. It has the most comfortable bed I've ever slept on. It sleeps two in the queen-sized bed. Please read through my entire page, as it provides many details and important information! You have access to a very well stocked kitchen (I have almost every appliance/utensil known to man except for a COFFEE MACHINE), shared bathroom (I usually use the downstairs bathroom and shower at the gym though), dryer if you're a longer term guest, WIFI, Roku, big TV, Netflix, chrome cast, lots of DVDs, Wii, etc. I interac",3118422,2012-07-31,within an hour,100.0,False,True,Rainier Valley,Apartment,Private room,2,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",50.0,325.0,1200.0,95.0,0.0,2,81,2013-12-03,2015-11-02,91.0,9.0,9.0,10.0,10.0,9.0,9.0,False,strict,3.18
